file_path,source,extension,size_mb,candidate_type,keyword_hits,read_status,columns_or_keys_preview,first_row_preview,priority_score
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase3b_tumor_peritumor_features_pilot.csv,local_scan,.csv,2.8786,PE_SER_candidate,tumor;pe,read_ok,patient_folder;study_folder;seg_series_uid;seg_first_dcm;seg_series_path;link_status;link_confidence;matched_mr_series_uid;matched_mr_series_path;matched_mr_first_dcm;matched_mr_series_description;matched_mr_protocol_name;matched_mr_dcm_count;segment_labels;has_seg_file;has_mr_file;phase3_ready_basic;decode_status;n_frames;nonzero_frames;total_mask_pixels;volume_proxy_mm3;segment_pixel_counts,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;same_patient_same_study_best_mr;medium;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;ISPY2: Ph3/AX VIBRANT-SERIES;;106;1:VOLSER Analysis Mask:SEMIAUTOMATIC;yes;yes;yes;success;80;80,66
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7c_fractional_tumor_mask_candidate_table.csv,local_scan,.csv,2.2763,PE_SER_candidate,mask;tumor,read_ok,case_no;patient_folder;study_folder;seg_series_uid;seg_file;matched_mr_series_path;recovery_status;segmentation_type;segment_text;n_frames;rows;cols;frame_area;nonzero_pixel_count;pixel_min_nonzero;pixel_max;pixel_mean_nonzero;selected_threshold;selected_threshold_status;selected_threshold_score;selected_frame_index;selected_frame_pixels;selected_frame_fraction;selected_total_mask_pixels;selected_total_mask_fraction_3d;selected_nonzero_frames;matched_mr_file;z_error_mm;mr_match_method;mr_slices_checked;mr_shape;mask_shape;shape_match,1;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;no_threshold_candidate;FRACTIONAL;ISPY2: VOLSER: uni-lateral cropped: Analysis Mask ;80;256;256;65536;5239237;1.0;49.0;46.27115513194001;;;,66
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/candidate_mr_series_top3_per_patient.csv,local_scan,.csv,1.6478,PE_SER_candidate,pe;ser,read_ok,patient_folder;study_folder;series_folder;series_path;first_dcm;dcm_count;folder_modality_prefix;PatientID;StudyInstanceUID;SeriesInstanceUID;Modality;SeriesDescription;ProtocolName;StudyDate;AcquisitionDate;AcquisitionTime;Manufacturer;BodyPartExamined;MagneticFieldStrength;SliceThickness;RepetitionTime;EchoTime;FlipAngle;candidate_score,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;MR_1.3.6.1.4.1.14519.5.2.1.12189572549353642826766;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;106;MR;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;MR;ISPY2: Ph3/AX VIBRANT-SERIES;;20021026;20021026;080531;GE MEDICAL SYSTEMS;;1.5;2,66
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/candidate_mr_series_best_per_patient.csv,local_scan,.csv,0.5494,PE_SER_candidate,pe;ser,read_ok,patient_folder;study_folder;series_folder;series_path;first_dcm;dcm_count;folder_modality_prefix;PatientID;StudyInstanceUID;SeriesInstanceUID;Modality;SeriesDescription;ProtocolName;StudyDate;AcquisitionDate;AcquisitionTime;Manufacturer;BodyPartExamined;MagneticFieldStrength;SliceThickness;RepetitionTime;EchoTime;FlipAngle;candidate_score,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;MR_1.3.6.1.4.1.14519.5.2.1.12189572549353642826766;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;106;MR;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;MR;ISPY2: Ph3/AX VIBRANT-SERIES;;20021026;20021026;080531;GE MEDICAL SYSTEMS;;1.5;2,66
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7a_tumor_mask_candidate_table.csv,local_scan,.csv,0.0607,PE_SER_candidate,mask;tumor,read_ok,case_no;patient_folder;study_folder;seg_series_uid;seg_file;matched_mr_series_path;link_status;link_confidence;fix_status;seg_shape;seg_frame_area;chosen_segment_number;chosen_segment_label;chosen_segment_description;chosen_segment_score;chosen_segment_reason;chosen_segment_max_frame_fraction;chosen_segment_total_mask_pixels;chosen_segment_nonzero_frames,"1;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;same_patient_same_study_best_mr;medium;reject_full_slice_mask;(80, 256, 256);65536;1;VOLSER Analysis Mask;VOLSER,BACKGROUND=475,SER PE THRESHOLD=70;-250.0;exclude_label_word;full_slice_or_too_large;large_t;1.0;5239237;80",66
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7e_recovered_tumor_model_performance.csv,local_scan,.csv,0.0002,mask_or_segmentation_candidate,tumor;pe,read_ok,reason;labeled_patients;positive_pCR;negative_non_pCR;numeric_features;rule,"ML not run;2;1;1;34;Need at least 6 labeled patients, at least 2 pCR, ",66
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/ispy2_series_inventory.csv,local_scan,.csv,24.1384,PE_SER_candidate,ser,read_ok,patient_folder;study_folder;series_folder;series_path;first_dcm;dcm_count;folder_modality_prefix;PatientID;StudyInstanceUID;SeriesInstanceUID;Modality;SeriesDescription;ProtocolName;StudyDate;AcquisitionDate;AcquisitionTime;Manufacturer;BodyPartExamined;MagneticFieldStrength;SliceThickness;RepetitionTime;EchoTime;FlipAngle,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;MR_1.3.6.1.4.1.14519.5.2.1.12189572549353642826766;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;106;MR;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;MR;ISPY2: Ph3/AX VIBRANT-SERIES;;20021026;20021026;080531;GE MEDICAL SYSTEMS;;1.5;2,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/segmentation_qc_case_audit.csv,local_scan,.csv,0.1033,PE_SER_candidate,segmentation,read_ok,case_no;patient_folder;study_folder;seg_series_uid;phase3c_status;seg_file;matched_mr_series_path;qc_status;seg_shape;seg_total_pixels;seg_nonzero_frames;selected_seg_frame;selected_seg_frame_pixels;seg_frame_z;matched_mr_file;z_error_mm;match_method;mr_slices_checked;mr_shape;mask_shape;shape_match;mask_fraction_2d,"1;ISPY2-104384;1.3.6.1.4.1.14519.5.2.1.10187078860528369027420394;1.3.6.1.4.1.14519.5.2.1.23087086800912570500965170;geometry_ready;/home/mdsubhan01/ispy2/ispy2/ISPY2-104384/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-104384/1.3.6.1.;visual_qc_pass_candidate;(80, 256, 256);5218478;80;0;65536;61.437;/home/mdsubhan01/ispy2/ispy2/ISPY2-104384/1.3.6.1.;0.0;z_match_same_shape;640;(256, 256);(256, 256)",61
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7e_recovered_tumor_label_merge.csv,local_scan,.csv,0.0654,PE_SER_candidate,tumor,read_ok,case_no;patient_folder;study_folder;seg_series_uid;recovery_status;feature_status;selected_threshold;selected_frame_index;row_spacing_mm;col_spacing_mm;slice_thickness_mm;tumor_volume_proxy_mm3_3d;tumor_volume_proxy_cm3_3d;nonzero_frames_3d;tumor_area_px_2d;tumor_area_mm2_2d;mask_fraction_2d;perimeter_px_2d;circularity_2d;solidity_2d;eccentricity_2d;bbox_height_px;bbox_width_px;mr_signal_mean_tumor;mr_signal_std_tumor;mr_signal_mean_peritumor;mr_signal_std_peritumor;tumor_to_peritumor_signal_ratio;radial_signal_bin_1;radial_signal_bin_2;radial_signal_bin_3;radial_signal_bin_4;radial_signal_bin_5;low_enhancement_fraction;mid_enhancement_fraction;high_enhancement_fraction;vessel_density_tumor_2d;vessel_density_peritumor_2d;vesselness_mean_tumor_2d;vesselness_mean_peritumor_2d,1;ISPY2-109623;1.3.6.1.4.1.14519.5.2.1.23088208207406188125612962;1.3.6.1.4.1.14519.5.2.1.30866652646014793482397688;fractional_tumor_candidate_pass;success;101.7;63;0.5664;0.5664;2.0;178265.19803904003;178.26519803904003;80;5633;1807.11687168;0.0859527587890625;519.8477631085024;0.26193724546044145;0.8002557181417815,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7d_recovered_tumor_vascular_features.csv,local_scan,.csv,0.0652,PE_SER_candidate,tumor,read_ok,case_no;patient_folder;study_folder;seg_series_uid;recovery_status;feature_status;selected_threshold;selected_frame_index;row_spacing_mm;col_spacing_mm;slice_thickness_mm;tumor_volume_proxy_mm3_3d;tumor_volume_proxy_cm3_3d;nonzero_frames_3d;tumor_area_px_2d;tumor_area_mm2_2d;mask_fraction_2d;perimeter_px_2d;circularity_2d;solidity_2d;eccentricity_2d;bbox_height_px;bbox_width_px;mr_signal_mean_tumor;mr_signal_std_tumor;mr_signal_mean_peritumor;mr_signal_std_peritumor;tumor_to_peritumor_signal_ratio;radial_signal_bin_1;radial_signal_bin_2;radial_signal_bin_3;radial_signal_bin_4;radial_signal_bin_5;low_enhancement_fraction;mid_enhancement_fraction;high_enhancement_fraction;vessel_density_tumor_2d;vessel_density_peritumor_2d;vesselness_mean_tumor_2d;vesselness_mean_peritumor_2d,1;ISPY2-109623;1.3.6.1.4.1.14519.5.2.1.23088208207406188125612962;1.3.6.1.4.1.14519.5.2.1.30866652646014793482397688;fractional_tumor_candidate_pass;success;101.7;63;0.5664;0.5664;2.0;178265.19803904003;178.26519803904003;80;5633;1807.11687168;0.0859527587890625;519.8477631085024;0.26193724546044145;0.8002557181417815,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/10_seg_series_per_patient.png,local_scan,.png,0.047,PE_SER_candidate,pe;ser,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/candidate_mr_series_best_per_patient.md,local_scan,.md,0.0241,PE_SER_candidate,pe;ser,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase6a_qc_pass_tumor_vascular_features.csv,local_scan,.csv,0.0072,PE_SER_candidate,tumor,read_ok,case_no;patient_folder;study_folder;seg_series_uid;qc_status;feature_status;selected_seg_frame;row_spacing_mm;col_spacing_mm;slice_thickness_mm;tumor_volume_proxy_mm3_3d;tumor_volume_proxy_cm3_3d;nonzero_seg_frames_3d;tumor_area_px_2d;tumor_area_mm2_2d;perimeter_px_2d;circularity_2d;solidity_2d;eccentricity_2d;bbox_height_px;bbox_width_px;mr_signal_mean_tumor;mr_signal_std_tumor;mr_signal_mean_peritumor;mr_signal_std_peritumor;tumor_to_peritumor_signal_ratio;radial_signal_bin_1;radial_signal_bin_2;radial_signal_bin_3;radial_signal_bin_4;radial_signal_bin_5;low_enhancement_fraction;mid_enhancement_fraction;high_enhancement_fraction;vessel_density_tumor_2d;vessel_density_peritumor_2d;vesselness_mean_tumor_2d;vesselness_mean_peritumor_2d;vessel_density_ratio_tumor_to_peritumor,1;ISPY2-104384;1.3.6.1.4.1.14519.5.2.1.10187078860528369027420394;1.3.6.1.4.1.14519.5.2.1.23087086800912570500965170;visual_qc_pass_candidate;success;0;0.625;0.625;2.0;4076935.9375;4076.9359375;80;65536;25600.0;1020.0;0.7915702273958427;1.0;0.0;256,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/seg_mask_qc_features.csv,local_scan,.csv,0.0708,mask_or_segmentation_candidate,mask,read_ok,patient_folder;study_folder;seg_series_uid;seg_series_path;first_dcm;decode_status;n_frames;rows;columns;nonzero_frames;total_mask_pixels;row_spacing_mm;col_spacing_mm;slice_thickness_mm;volume_proxy_mm3;segment_pixel_counts;segment_nonzero_frame_counts,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;success;80;256;256;80;5239237;0.6641;0.6641;2.0;4621308.918835941;1:5239237;1:80,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/132_segmentation_qc_volume_proxy.png,local_scan,.png,0.0438,mask_or_segmentation_candidate,volume;segmentation,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/21_phase3a_mask_volume_proxy.png,local_scan,.png,0.0409,mask_or_segmentation_candidate,mask;volume,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7c_fractional_tumor_mask_candidate_table.md,local_scan,.md,0.0375,mask_or_segmentation_candidate,mask;tumor,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7a_tumor_mask_candidate_table.md,local_scan,.md,0.0336,mask_or_segmentation_candidate,mask;tumor,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Analysis-mask-files-description.v20211020_357efed331.docx,downloaded_or_extracted_support,.docx,0.0273,mask_or_segmentation_candidate,mask;analysis,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Analysis_mask_files_description.v20211020_63cee03832.docx,downloaded_or_extracted_support,.docx,0.0273,mask_or_segmentation_candidate,mask;analysis,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/Analysis_mask_files_description.v2021102_63cee03832bf.dat,local_scan,.dat,0.0273,mask_or_segmentation_candidate,mask;analysis,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase3b_tumor_peritumor_features_pilot.md,local_scan,.md,0.0228,mask_or_segmentation_candidate,tumor;pe,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/170_phase7a_tumor_mask_overlay_grid.png,local_scan,.png,0.0187,mask_or_segmentation_candidate,mask;tumor,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7e_recovered_tumor_modeling_dataset.csv,local_scan,.csv,0.0018,mask_or_segmentation_candidate,tumor,read_ok,patient_folder;label;selected_threshold;row_spacing_mm;col_spacing_mm;slice_thickness_mm;tumor_volume_proxy_mm3_3d;tumor_volume_proxy_cm3_3d;nonzero_frames_3d;tumor_area_px_2d;tumor_area_mm2_2d;mask_fraction_2d;perimeter_px_2d;circularity_2d;solidity_2d;eccentricity_2d;bbox_height_px;bbox_width_px;mr_signal_mean_tumor;mr_signal_std_tumor;mr_signal_mean_peritumor;mr_signal_std_peritumor;tumor_to_peritumor_signal_ratio;radial_signal_bin_1;radial_signal_bin_2;radial_signal_bin_3;radial_signal_bin_4;radial_signal_bin_5;low_enhancement_fraction;mid_enhancement_fraction;high_enhancement_fraction;vessel_density_tumor_2d;vessel_density_peritumor_2d;vesselness_mean_tumor_2d;vesselness_mean_peritumor_2d;vessel_density_ratio_tumor_to_peritumor,ISPY2-109623;1.0;101.7;0.5664;0.5664;2.0;178265.19803904003;178.26519803904003;80.0;5633.0;1807.11687168;0.0859527587890625;519.8477631085024;0.2619372454604414;0.8002557181417815;0.8269137098092424;99.0;100.0;0.2203680691165158;0.1876706566783771,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/Phase3B_Tumor_Peritumor_Features_Summary.md,local_scan,.md,0.0011,mask_or_segmentation_candidate,tumor;pe,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7e_recovered_tumor_model_performance.md,local_scan,.md,0.0003,mask_or_segmentation_candidate,tumor;pe,not_opened,,,61
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Multi-feature-MRI-NACT-Data_ecf30cc015.xlsx,downloaded_or_extracted_support,.xlsx,0.1268,FTV_candidate,,read_ok,CLINICAL-TRIAL-SUBJECT-ID;VOLUME_TUM_BLU_V10;VOLUME_TUM_BLU_V20;VOLUME_TUM_BLU_V30;VOLUME_TUM_BLU_V40;SPHERICITY_T0;SPHERICITY_T1;SPHERICITY_T2;SPHERICITY_T3;LD_T0;LD_T1;LD_T2;LD_T3;BPE_5slice_mean_T0;BPE_5slice_mean_T1;BPE_5slice_mean_T2;BPE_5slice_mean_T3;FTV_pch_T0_T1;FTV_pch_T0_T2;FTV_pch_T0_T3;Sphericity_pch_T0_T1;Sphericity_pch_T0_T2;Sphericity_pch_T0_T3;LD_pch_T0_T1;LD_pch_T0_T2;LD_pch_T0_T3;BPE_pch_T0_T1;BPE_pch_T0_T2;BPE_pch_T0_T3,111881;8.4550515;0.48795428;0.10425921;0.031754074;0.28892515;0.21739747;0.28103197;0.37352297;2.6;0;0;0;25.2538;16.4853;14.9987;14.9921;-94.2288431951006;-98.7669003553674;-99.6244366577779,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Multi-feature_MRI_NACT_Data_b3cb2e5ecf.xlsx,downloaded_or_extracted_support,.xlsx,0.1268,FTV_candidate,,read_ok,CLINICAL-TRIAL-SUBJECT-ID;VOLUME_TUM_BLU_V10;VOLUME_TUM_BLU_V20;VOLUME_TUM_BLU_V30;VOLUME_TUM_BLU_V40;SPHERICITY_T0;SPHERICITY_T1;SPHERICITY_T2;SPHERICITY_T3;LD_T0;LD_T1;LD_T2;LD_T3;BPE_5slice_mean_T0;BPE_5slice_mean_T1;BPE_5slice_mean_T2;BPE_5slice_mean_T3;FTV_pch_T0_T1;FTV_pch_T0_T2;FTV_pch_T0_T3;Sphericity_pch_T0_T1;Sphericity_pch_T0_T2;Sphericity_pch_T0_T3;LD_pch_T0_T1;LD_pch_T0_T2;LD_pch_T0_T3;BPE_pch_T0_T1;BPE_pch_T0_T2;BPE_pch_T0_T3,111881;8.4550515;0.48795428;0.10425921;0.031754074;0.28892515;0.21739747;0.28103197;0.37352297;2.6;0;0;0;25.2538;16.4853;14.9987;14.9921;-94.2288431951006;-98.7669003553674;-99.6244366577779,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/Multi-feature_MRI_NACT_Data_b3cb2e5ecfa7.xlsx,local_scan,.xlsx,0.1268,FTV_candidate,,read_ok,CLINICAL-TRIAL-SUBJECT-ID;VOLUME_TUM_BLU_V10;VOLUME_TUM_BLU_V20;VOLUME_TUM_BLU_V30;VOLUME_TUM_BLU_V40;SPHERICITY_T0;SPHERICITY_T1;SPHERICITY_T2;SPHERICITY_T3;LD_T0;LD_T1;LD_T2;LD_T3;BPE_5slice_mean_T0;BPE_5slice_mean_T1;BPE_5slice_mean_T2;BPE_5slice_mean_T3;FTV_pch_T0_T1;FTV_pch_T0_T2;FTV_pch_T0_T3;Sphericity_pch_T0_T1;Sphericity_pch_T0_T2;Sphericity_pch_T0_T3;LD_pch_T0_T1;LD_pch_T0_T2;LD_pch_T0_T3;BPE_pch_T0_T1;BPE_pch_T0_T2;BPE_pch_T0_T3,111881;8.4550515;0.48795428;0.10425921;0.031754074;0.28892515;0.21739747;0.28103197;0.37352297;2.6;0;0;0;25.2538;16.4853;14.9987;14.9921;-94.2288431951006;-98.7669003553674;-99.6244366577779,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/Multi-feature-MRI-NACT-Data_ecf30cc01593.xlsx,local_scan,.xlsx,0.1268,FTV_candidate,,read_ok,CLINICAL-TRIAL-SUBJECT-ID;VOLUME_TUM_BLU_V10;VOLUME_TUM_BLU_V20;VOLUME_TUM_BLU_V30;VOLUME_TUM_BLU_V40;SPHERICITY_T0;SPHERICITY_T1;SPHERICITY_T2;SPHERICITY_T3;LD_T0;LD_T1;LD_T2;LD_T3;BPE_5slice_mean_T0;BPE_5slice_mean_T1;BPE_5slice_mean_T2;BPE_5slice_mean_T3;FTV_pch_T0_T1;FTV_pch_T0_T2;FTV_pch_T0_T3;Sphericity_pch_T0_T1;Sphericity_pch_T0_T2;Sphericity_pch_T0_T3;LD_pch_T0_T1;LD_pch_T0_T2;LD_pch_T0_T3;BPE_pch_T0_T1;BPE_pch_T0_T2;BPE_pch_T0_T3,111881;8.4550515;0.48795428;0.10425921;0.031754074;0.28892515;0.21739747;0.28103197;0.37352297;2.6;0;0;0;25.2538;16.4853;14.9987;14.9921;-94.2288431951006;-98.7669003553674;-99.6244366577779,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ISPY2-Cohort1-inclu-ACRIN6698-full-manifes-nb_e723a589a6.xlsx,downloaded_or_extracted_support,.xlsx,7.4568,PE_SER_candidate,,read_ok,Patient ID;Patient Name;Patient Birth Date;Patient Sex;Ethnic Group;Phantom;Species Code;Species Description;Study Instance UID;Study Date;Study Description;Admitting Diagnosis Description;Study ID;Patient Age;Longitudinal Temporal Event Type;Longitudinal Temporal Offset From Event;Series Instance UID;Project;Modality;Protocol Name;Series Date;Series Description;Body Part Examined;Series Number;Annotations Flag;Manufacturer;Manufacturer Model Name;Software Versions;Image Count;Max Submission Timestamp;License Name;License URI;Collection URI;File Size;Date Released;Third Party Analysis,ACRIN-6698-373346;ACRIN-6698-373346^Site-AAE^ISPY2;;F;;NO;337915000;Homo sapiens;1.3.6.1.4.1.14519.5.2.1.7695.4164.3383048528155123;2001-02-07 00:00:00.0;ACRIN-6698_ISPY2_MRI_T0;;373346_T0;;;;1.3.6.1.4.1.14519.5.2.1.7695.4164.1463284585444231;ACRIN-6698;MR;ACRIN BREAST 6698  (9-1/,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/ISPY2-Cohort1-inclu-ACRIN6698-full-manif_e723a589a6c1.xlsx,local_scan,.xlsx,7.4568,PE_SER_candidate,,read_ok,Patient ID;Patient Name;Patient Birth Date;Patient Sex;Ethnic Group;Phantom;Species Code;Species Description;Study Instance UID;Study Date;Study Description;Admitting Diagnosis Description;Study ID;Patient Age;Longitudinal Temporal Event Type;Longitudinal Temporal Offset From Event;Series Instance UID;Project;Modality;Protocol Name;Series Date;Series Description;Body Part Examined;Series Number;Annotations Flag;Manufacturer;Manufacturer Model Name;Software Versions;Image Count;Max Submission Timestamp;License Name;License URI;Collection URI;File Size;Date Released;Third Party Analysis,ACRIN-6698-373346;ACRIN-6698-373346^Site-AAE^ISPY2;;F;;NO;337915000;Homo sapiens;1.3.6.1.4.1.14519.5.2.1.7695.4164.3383048528155123;2001-02-07 00:00:00.0;ACRIN-6698_ISPY2_MRI_T0;;373346_T0;;;;1.3.6.1.4.1.14519.5.2.1.7695.4164.1463284585444231;ACRIN-6698;MR;ACRIN BREAST 6698  (9-1/,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ISPY2-719-patients-only-manifest-Jan-2022-nbi_99130f9823.xlsx,downloaded_or_extracted_support,.xlsx,5.6146,PE_SER_candidate,,read_ok,Patient ID;Patient Name;Patient Birth Date;Patient Sex;Ethnic Group;Phantom;Species Code;Species Description;Study Instance UID;Study Date;Study Description;Admitting Diagnosis Description;Study ID;Patient Age;Longitudinal Temporal Event Type;Longitudinal Temporal Offset From Event;Series Instance UID;Project;Modality;Protocol Name;Series Date;Series Description;Body Part Examined;Series Number;Annotations Flag;Manufacturer;Manufacturer Model Name;Software Versions;Image Count;Max Submission Timestamp;License Name;License URI;Collection URI;File Size;Date Released;Third Party Analysis,ISPY2-105286;ISPY2-105286^Site-AAJ;;F;;NO;337915000;Homo sapiens;1.3.6.1.4.1.14519.5.2.1.25796560785264686552985881;2002-01-31 00:00:00.0;ISPY2_MRI_T1;;105286_T1;;;;1.3.6.1.4.1.14519.5.2.1.28839289130649357299609309;ISPY2;MR;,56
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/ISPY2-719-patients-only-manifest-Jan-202_99130f982337.xlsx,local_scan,.xlsx,5.6146,PE_SER_candidate,,read_ok,Patient ID;Patient Name;Patient Birth Date;Patient Sex;Ethnic Group;Phantom;Species Code;Species Description;Study Instance UID;Study Date;Study Description;Admitting Diagnosis Description;Study ID;Patient Age;Longitudinal Temporal Event Type;Longitudinal Temporal Offset From Event;Series Instance UID;Project;Modality;Protocol Name;Series Date;Series Description;Body Part Examined;Series Number;Annotations Flag;Manufacturer;Manufacturer Model Name;Software Versions;Image Count;Max Submission Timestamp;License Name;License URI;Collection URI;File Size;Date Released;Third Party Analysis,ISPY2-105286;ISPY2-105286^Site-AAJ;;F;;NO;337915000;Homo sapiens;1.3.6.1.4.1.14519.5.2.1.25796560785264686552985881;2002-01-31 00:00:00.0;ISPY2_MRI_T1;;105286_T1;;;;1.3.6.1.4.1.14519.5.2.1.28839289130649357299609309;ISPY2;MR;,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7b_seg_case_deep_diagnosis.csv,local_scan,.csv,0.1593,PE_SER_candidate,,read_ok,case_no;patient_folder;study_folder;seg_series_uid;seg_file;link_confidence;diagnosis_status;segmentation_type;series_description;content_label;content_description;n_frames;rows;cols;frame_area;pixel_unique_values_first_frames;n_segment_sequence_items;n_frame_segment_numbers;plausible_segment_count;full_slice_segment_count;segment_classifications,1;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;medium;only_full_slice_segments;FRACTIONAL;ISPY2: VOLSER: uni-lateral cropped: Analysis Mask;ANALYSIS_MASK;Bit-map mask of SER tumor segmentation;80;256;256;65536;32;33;34;49;1;1;0;1,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7b_seg_segment_deep_diagnosis.csv,local_scan,.csv,0.1482,PE_SER_candidate,,read_ok,case_no;patient_folder;study_folder;seg_series_uid;segment_number;segment_label;segment_description;property_category;property_type;algorithm_type;nonzero_frames;max_frame_pixels;median_nonzero_frame_pixels;max_frame_fraction;median_nonzero_frame_fraction;total_mask_fraction_3d;segment_classification;seg_file,"1;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;1;VOLSER Analysis Mask;VOLSER,BACKGROUND=475,SER PE THRESHOLD=70;Tissue;Breast;SEMIAUTOMATIC;80;65536;65536.0;1.0;1.0;0.9993051528930664;full_slice_mask;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.",56
